,product_name,product_category,product_category_type,product_price,product_average_rating,customer_username,review_rating,customer_location,customer_athlete_type,customer_age_range,customer_body_type,review_likes,review_dislikes,review_fit,review_title,review_date,review_text,response_date,response_text,review_helpful_count,review_nothelpful_count,review_length,review_response,customer_country
1157,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,LOLMDMPH,4.0,"HOUSTON, TX, USA",RUNNER,18-24,ATHLETIC,"breathability, liner, zippered pocket, lightweight, black shorts were made in usa",liner died after ~5 months of use,No Response,"Wish they lasted longer, but easy to repurpose",2014-01-11,"I bought maybe these shorts back at the end of summer/beginning of fall 2013. I also have probably ~10 pairs of tech shorts either being pacebreakers, light as air, or the north face running shorts. I rotate them regularly, gentle cycle, air dry, etc. I liked the black pair especially since those were made in USA when I was buying them anyway.",2014-01-12 00:00:00,"Hi lolmdmph, Oh no! When you experience quality issues with your gear, the best thing to do is call us a the GEC (1.877.263.9300) so we can chat and reach a resolution for you.",2,0,345,1,USA
1158,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,GTTNBTTR,4.0,"SALT LAKE CITY, UT, USA",SWEATY GENERALIST,25-34,MUSCULAR,"fit, feel, functionality, appearance","briefs pick up odor, inconsistent sizing",just right,Best Workout Shorts,2014-01-10,I will start with the two reasons I gave 4 stars and not 5:,No Response,No Response,1,0,59,0,USA
1159,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,BUWAVE,5.0,"LOS ANGELES, CA, USA",SWEATY GENERALIST,25-34,LEAN,No Response,No Response,snug,great gym/yoga shorts,2014-01-07,"These are arguably the best work out shorts I have ever had. The interior and exterior materials are comfortable and have the right amount of stretch. It doesn't really matter if you're at the gym working on your bench press, but they really shine on leg days and yoga sessions.",No Response,No Response,0,0,278,0,USA
1160,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,OLIVIERM,5.0,"MONTRÉAL, QC, CANADA",SWEATY GENERALIST,25-34,ATHLETIC,No Response,No Response,No Response,Best Feeling Ever.,2013-12-10,"This is a true wonder. Great feeling, super light, and you never have to worry about forgetting your boxers.",No Response,No Response,0,0,108,0,Canada
1161,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,MIKEG,5.0,"CHARLOTTE, NC, USA",SWEATY GENERALIST,35-44,MUSCULAR,very comfortable,No Response,No Response,Great Shorts,2013-12-01,"Walked in the store today to just look around and I found these shorts. I liked that they had a inner boxer inside. Bought a pair and wore to the gym for leg day. Great shorts and very comfortable. Worth the money,.",No Response,No Response,0,0,215,0,USA
1162,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,MAVERICK310,5.0,"LOS ANGELES, CA, USA",SWEATY GENERALIST,35-44,MUSCULAR,"fit, length","support (liner), stripe combos with solid look weird",No Response,Best short ever,2013-11-03,"Love this short. I'm 5'9 and Athletic, so always struggled with Nike training shorts being way too long, especially on me, they would be past the knees, looking way too hip hop. These LL shorts are perfect, they hit just a smidge above the knee, which is perfect. I use for everything, spin class, lifting, running - all good. The liner seems to do ok, not sure it gives the best support for my stuff ever, but it's alright. I did notice a fabric change a few months ago, seems thinner. Not sure I love the thinner fabric. Also, some of the pop colors come in this weird fabric with lines in it, sort of like a herringbone-ish fabric that's too thick and crunch. I wish you guys made a legit camo print in this short, like you did in the core short. None of these weird floral prints, come on! Anyway, this is the perfect short!",No Response,No Response,7,0,828,0,USA
1163,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,HUNTSHIP93,5.0,WASHINGTON STATE,YOGI,18-24,No Response,"built in boxer brief, fabric",No Response,just right,Wonderful,2013-10-29,"I am in love with these shorts! They're perfect for hot yoga, running, and just laying around. I have three pairs with more on the way! Great job Lulu!",No Response,No Response,0,0,151,0,USA
1164,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,MIKEJAMES,4.0,No Response,No Response,No Response,No Response,fit,"liner, wrinkles",No Response,good shorts,2013-10-16,"good length, lays nice, good material. looks like i need to get a clothes steamer to get out the wrinkles. i can live with the liner, would have gave 5 stars if it did not have one. i will wear with out underwear, otherwise it will be too bulky, and i wear very thin trunks, wont mention their name but i pay $30.00 for trunks, better than any liner you will get. i originally thought i would cut the liner out , but it will not work that way , you will see through it. will get some of the other colors, the other companies are behind in their shorts compared to lulu.",No Response,No Response,1,1,569,0,No Response
1165,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,COLLIN,5.0,"BUFFALO, NY, USA",SWEATY GENERALIST,18-24,ATHLETIC,"fit, comfortable, zipper pocket, fabric, built in boxer brief",No Response,just right,Perfect Short,2013-10-09,"The Pace Breaker Short was the second item I have ever purchased from Lululemon and I must say it has been my favorite. I am very obsessive about my gym shorts, and they made the cut. They are comfortable and fitted at the same time. I wear them when I go to the gym but also when I am running errands. My favorite feature would be the built in boxer brief as well as the zipper pocket so I know that my ID and money are safe while at the gym. The only problem I have run into is they somewhat absorb oder. But I have found that detergents targeting sports wear actually work. I suggest air drying it helps keep the fabric stronger.",No Response,No Response,2,0,632,0,USA
1166,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,MAKULET06,5.0,"JACKSONVILLE, FL, USA",YOGI,25-34,LEAN,comfortable and fit,No Response,just right,practice makes Perfect for this PBS..,2013-09-27,"I been using the Pace Breaker Short to my Yoga practice for awhile now and it seems my body really like it, not like the different shorts that I used/wore in the fast were very uncomfortable. The liner and the outside materials are very lightweights and fit very well.. I like the Fact that made in the Philippines!..",No Response,No Response,2,0,317,0,USA
1167,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,WOODMAN1287,5.0,"BURLINGAME, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,"lightweight, comfortable, breathable",No Response,No Response,Crafted by Angels,2013-09-09,"These are easily the best, most comfortable gym shorts I have ever worn. The built in liner is a huge plus and the lightweight material make them feel like a second skin. I would highly recommend these shorts to anyone, for any kind of athletic activity.",No Response,No Response,3,0,254,0,USA
1168,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,TRAINERJOE,5.0,"MASSACHUSETTS, USA",SWEATY GENERALIST,18-24,MUSCULAR,"durability, comfort waistband, built in compression shorts, color options",No Response,No Response,Awesome leg day shorts,2013-09-06,Great support where it's needed! Love them!,No Response,No Response,2,0,43,0,USA
1169,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,BADMINTON4THEWIN,1.0,"CALGARY, AB, CANADA",No Response,18-24,ATHLETIC,"fit, comfort, zipper pocket","hot, moisture wicks to your ipod, too expensive to not be perfect",No Response,unsatisfied,2013-08-30,"I bought these because one good pair of shorts is not enough, and since my first pair was L.L. I thought I would try another pair. I have another older pair like these with the brief liner in blue.",No Response,No Response,2,38,197,0,Canada
1170,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,WOULDBEHERO,2.0,"SEATTLE, WA, USA",SWEATY GENERALIST,No Response,No Response,No Response,No Response,No Response,Liner does not support.,2013-08-17,"I tried these on in the store with my underwear on (obviously). The outer fabric felt good, and I liked the length. I was looking for shorts to wear for strength training and cardio at the gym.",No Response,No Response,4,3,193,0,USA
1171,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,STEELERS36,4.0,"ALEXANDRIA, VA, USA",RUNNER,35-44,No Response,No Response,No Response,No Response,"Love for Running, But...",2013-08-08,"Has anyone else noticed that the 'hidden' interior pocket tends to spring a hole? First time, I thought it was an anomaly. Now, I have a second pair of shorts (about a year old) with a hole in the key/iPod pocket.",No Response,No Response,1,0,213,0,USA
1172,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,PARKS,2.0,OC,YOGI,18-24,ATHLETIC,"similar to rr, liner","fabric!, lack of stretch",No Response,Subpar,2013-07-08,"To start I should mention that I own the previous ""run response"" shorts, which I think were much better compared to this updated version.",No Response,No Response,11,4,137,0,USA
1173,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,WESY,5.0,"NEW YORK, NY, USA",RUNNER,18-24,ATHLETIC,No Response,No Response,No Response,Probably my favorite shorts,2013-07-02,"Got my first pair a week ago and they are easily one of the best shorts I've ever had. They are extremely lightweight, dry quickly after runs, and the built-in lining is awesome. The shorts look great and I find myself wanting to wear them even when I'm not running or on the way to the gym. I usually wear a medium, waist 32, in shorts but the size S fit like a glove.",No Response,No Response,3,0,369,0,USA
1174,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,GYMGOER85,2.0,No Response,SWEATY GENERALIST,25-34,MUSCULAR,No Response,No Response,No Response,not worth the price,2013-07-02,"I have four pairs of these shorts that I wear to go to the gym. At first they seemed like good shorts, but within a year, the liner in every pair has started to completely fall apart. I don't wear these shorts everyday and now that the liner has fallen apart not hardly at all, but to me for the price you pay they should be able to stand up to a lot more wear and tear and come out on top then these shorts did. wouldn't recommend and won't buy another pair.",2013-07-02 00:00:00,"Cheers for sharing your review, ymgoer85. If you haven't already, I'd recommend swinging into your local store so they can take a look at the shorts and chat with you about your experience. Though, if there isn't one close, give the Guest Education Centre a call, 1.877.263.9300",1,1,459,1,No Response
1175,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,BETULIKIT,5.0,"HOUSTON, TX, USA",SWEATY GENERALIST,55-65,SOLID,"fit, liner, length, wicking, comfort in high heat",thumbs up,No Response,Great exercise shorts,2013-06-29,"Biking, tennis, quick swim, Padel...no problem in these shorts. Hot weather... No problem.",No Response,No Response,1,0,90,0,USA
1176,"Pace Breaker Short 9""",Bottoms,Shorts,68.0,3.5,STEVO25,5.0,"NASHVILLE, TN, USA",RUNNER,35-44,LEAN,"fit, color options, boxer brief liner, length","key pocket location, price",No Response,Excellent Running Shorts,2013-06-27,"Perfect length as to not ride up during running. Love the boxer brief liner. Think the seams could be placed a bit better, but overall good fit. I sweat pretty heavy and felt comfortable even through a long run. Love the heavier drawstring. Key pocket is on the hip and that's a bit odd to me.",No Response,No Response,0,0,293,0,USA
